,League,Player,Team,age,captain,current_value,date_mined_social,ig_confidence,ig_followers,ig_posts,ig_verified,position,primary_nationality,secondary_nationality,tw_confidence,tw_created,tw_followers,tw_statuses,tw_verified,max_reach,activity,reach,PFI
0,SPL,Allan McGregor,Rangers FC,"Jan 31, 1982 (39)",0,450000,07/12/2021 13:38,1.0,106099.0,51.0,True,Goalkeeper,Scotland,Null,1.0,2011-12-09 19:19:37+00:00,71675.0,777.0,True,106099.0,777.0,106099.0,235.77555555555554
1,SPL,Robby McCrorie,Rangers FC,"Mar 18, 1998 (23)",0,360000,07/12/2021 13:38,1.0,25874.0,64.0,True,Goalkeeper,Scotland,Null,0.5,2014-04-10 17:45:52+00:00,21379.0,2191.0,False,25874.0,2191.0,25874.0,71.87222222222222
2,SPL,Jon McLaughlin,Rangers FC,"Sep 9, 1987 (34)",0,315000,07/12/2021 13:38,0.0,0.0,0.0,,Goalkeeper,Scotland,Null,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
3,SPL,Andy Firth,Rangers FC,"Sep 26, 1996 (25)",0,45000,07/12/2021 13:38,1.0,35027.0,466.0,True,Goalkeeper,England,Null,1.0,2013-03-16 15:45:02+00:00,15811.0,3723.0,True,35027.0,3723.0,35027.0,778.3777777777777
4,SPL,Connor Goldson,Rangers FC,"Dec 18, 1992 (28)",0,6750000,07/12/2021 13:38,1.0,107873.0,65.0,True,Centre-Back,England,Null,0.0,,0.0,0.0,,107873.0,65.0,107873.0,15.981185185185184
5,SPL,Filip Helander,Rangers FC,"Apr 22, 1993 (28)",0,3150000,07/12/2021 13:38,1.0,53681.0,64.0,True,Centre-Back,Sweden,Null,0.0,,0.0,0.0,,53681.0,64.0,53681.0,17.041587301587303
6,SPL,Jack Simpson,Rangers FC,"Dec 18, 1996 (24)",0,900000,07/12/2021 13:38,1.0,19613.0,25.0,True,Centre-Back,England,Null,0.0,,0.0,0.0,,19613.0,25.0,19613.0,21.79222222222222
7,SPL,Leon Balogun,Rangers FC,"Jun 28, 1988 (33)",0,720000,07/12/2021 13:38,1.0,120163.0,861.0,True,Centre-Back,Nigeria,Germany,1.0,2013-11-22 23:17:58+00:00,179540.0,2029.0,True,179540.0,2029.0,179540.0,249.36111111111111
8,SPL,Borna Barisic,Rangers FC,"Nov 10, 1992 (29)",0,5400000,07/12/2021 13:38,1.0,119595.0,180.0,True,Left-Back,Croatia,Null,0.0,,0.0,0.0,,119595.0,180.0,119595.0,22.147222222222222
9,SPL,Calvin Bassey,Rangers FC,"Dec 31, 1999 (21)",0,360000,07/12/2021 13:38,1.0,59867.0,9.0,True,Left-Back,Nigeria,England,1.0,2020-06-07 01:44:31+00:00,35311.0,118.0,False,59867.0,118.0,59867.0,166.29722222222222
10,SPL,James Tavernier,Rangers FC,"Oct 31, 1991 (30)",1,7200000,07/12/2021 13:38,1.0,180927.0,578.0,True,Right-Back,England,Null,1.0,2012-03-13 21:39:49+00:00,228814.0,1852.0,True,228814.0,1852.0,228814.0,31.779722222222222
11,SPL,Nathan Patterson,Rangers FC,"Oct 16, 2001 (20)",0,1170000,07/12/2021 13:38,1.0,93728.0,53.0,True,Right-Back,Scotland,Null,1.0,2018-12-12 10:47:16+00:00,19076.0,38.0,False,93728.0,53.0,93728.0,80.10940170940171
12,SPL,John Lundstram,Rangers FC,"Feb 18, 1994 (27)",0,6300000,07/12/2021 13:38,1.0,37450.0,77.0,True,Central Midfield,England,Null,0.5,2021-07-18 12:08:22+00:00,3.0,4.0,False,37450.0,77.0,37450.0,5.944444444444445
13,SPL,Joe Aribo,Rangers FC,"Jul 21, 1996 (25)",0,5850000,07/12/2021 13:38,1.0,126891.0,139.0,True,Central Midfield,Nigeria,England,1.0,2015-08-24 18:30:49+00:00,75901.0,1994.0,True,126891.0,1994.0,126891.0,21.69076923076923
14,SPL,Glen Kamara,Rangers FC,"Oct 28, 1995 (26)",0,5400000,07/12/2021 13:38,1.0,111066.0,28.0,True,Central Midfield,Finland,Sierra Leone,1.0,2011-06-01 23:10:18+00:00,66925.0,373.0,True,111066.0,373.0,111066.0,20.567777777777778
15,SPL,Juninho Bacuna,Rangers FC,"Aug 7, 1997 (24)",0,4500000,07/12/2021 13:38,1.0,39163.0,116.0,True,Central Midfield,Curacao,Netherlands,0.5,2011-01-16 18:46:36+00:00,7004.0,56.0,False,39163.0,116.0,39163.0,8.70288888888889
16,SPL,Ryan Jack,Rangers FC,"Feb 27, 1992 (29)",0,3150000,07/12/2021 13:38,1.0,94848.0,33.0,True,Central Midfield,Scotland,Null,0.0,,0.0,0.0,,94848.0,33.0,94848.0,30.11047619047619
17,SPL,Scott Arfield,Rangers FC,"Nov 1, 1988 (33)",0,1800000,07/12/2021 13:38,1.0,36092.0,10.0,True,Central Midfield,Canada,Scotland,1.0,2012-04-27 21:12:02+00:00,85216.0,1287.0,True,85216.0,1287.0,85216.0,47.34222222222222
18,SPL,Steven Davis,Rangers FC,"Jan 1, 1985 (36)",0,900000,07/12/2021 13:38,1.0,146976.0,184.0,True,Central Midfield,Northern Ireland,Null,1.0,2016-03-16 14:18:05+00:00,83225.0,239.0,True,146976.0,239.0,146976.0,163.30666666666667
19,SPL,Nnamdi Ofoborh,Rangers FC,"Nov 7, 1999 (22)",0,360000,07/12/2021 13:38,1.0,19249.0,12.0,True,Central Midfield,Nigeria,England,0.5,2017-12-15 18:37:40+00:00,7772.0,1308.0,False,19249.0,1308.0,19249.0,53.46944444444444
20,SPL,Stephen Kelly,Rangers FC,"Apr 13, 2000 (21)",0,360000,07/12/2021 13:38,0.5,15536.0,101.0,False,Central Midfield,Scotland,Null,0.5,2012-10-16 21:27:46+00:00,10699.0,3268.0,False,15536.0,3268.0,15536.0,43.15555555555556
21,SPL,Ryan Kent,Rangers FC,"Nov 11, 1996 (25)",0,12600000,07/12/2021 13:38,1.0,200763.0,6.0,True,Left Winger,England,Null,1.0,2011-10-27 16:02:37+00:00,86778.0,113.0,True,200763.0,113.0,200763.0,15.933571428571428
22,SPL,Scott Wright,Rangers FC,"Aug 8, 1997 (24)",0,540000,07/12/2021 13:38,1.0,35305.0,80.0,True,Left Winger,Scotland,Null,0.0,,0.0,0.0,,35305.0,80.0,35305.0,65.37962962962963
23,SPL,Brandon Barker,Rangers FC,"Oct 4, 1996 (25)",0,450000,07/12/2021 13:38,1.0,57908.0,116.0,True,Left Winger,England,Null,1.0,2011-04-02 11:21:42+00:00,33533.0,6199.0,True,57908.0,6199.0,57908.0,128.68444444444444
24,SPL,Ianis Hagi,Rangers FC,"Oct 22, 1998 (23)",0,5850000,07/12/2021 13:38,1.0,344565.0,164.0,True,Right Winger,Romania,Turkey,1.0,2017-02-25 13:51:48+00:00,80719.0,338.0,False,344565.0,338.0,344565.0,58.9
25,SPL,Alfredo Morelos,Rangers FC,"Jun 21, 1996 (25)",0,10800000,07/12/2021 13:38,1.0,252822.0,603.0,True,Centre-Forward,Colombia,Null,1.0,2016-01-20 03:03:23+00:00,116473.0,1720.0,False,252822.0,1720.0,252822.0,23.409444444444443
26,SPL,Kemar Roofe,Rangers FC,"Jan 6, 1993 (28)",0,4500000,07/12/2021 13:38,1.0,172421.0,792.0,True,Centre-Forward,Jamaica,England,1.0,2011-07-23 19:00:29+00:00,116994.0,1932.0,True,172421.0,1932.0,172421.0,38.315777777777775
27,SPL,Fashion Sakala,Rangers FC,"Mar 14, 1997 (24)",0,3600000,07/12/2021 13:38,1.0,121452.0,176.0,True,Centre-Forward,Zambia,Null,1.0,2017-05-05 18:09:34+00:00,38139.0,144.0,False,121452.0,176.0,121452.0,33.736666666666665
28,SPL,Jermain Defoe,Rangers FC,"Oct 7, 1982 (39)",0,720000,07/12/2021 13:38,1.0,540798.0,550.0,True,Centre-Forward,England,St. Lucia,1.0,2010-09-30 12:30:25+00:00,971361.0,1554.0,True,971361.0,1554.0,971361.0,1349.1125
29,SPL,Vasilios Barkas,Celtic FC,"May 30, 1994 (27)",0,2520000,07/12/2021 13:38,1.0,45469.0,199.0,True,Goalkeeper,Greece,Netherlands,0.0,,0.0,0.0,,45469.0,199.0,45469.0,18.043253968253968
30,SPL,Joe Hart,Celtic FC,"Apr 19, 1987 (34)",0,1800000,07/12/2021 13:38,1.0,1421511.0,411.0,True,Goalkeeper,England,Null,0.0,,0.0,0.0,,1421511.0,411.0,1421511.0,789.7283333333334
31,SPL,Scott Bain,Celtic FC,"Nov 22, 1991 (30)",0,720000,07/12/2021 13:38,1.0,52278.0,36.0,True,Goalkeeper,Scotland,Null,1.0,2010-08-24 22:07:11+00:00,34426.0,47.0,True,52278.0,47.0,52278.0,72.60833333333333
32,SPL,Conor Hazard,Celtic FC,"Mar 5, 1998 (23)",0,360000,07/12/2021 13:38,1.0,27586.0,40.0,True,Goalkeeper,Northern Ireland,Null,1.0,2012-02-22 18:20:47+00:00,5294.0,3.0,True,27586.0,40.0,27586.0,76.62777777777778
33,SPL,Christopher Jullien,Celtic FC,"Mar 22, 1993 (28)",0,4950000,07/12/2021 13:38,1.0,114901.0,401.0,True,Centre-Back,France,Null,1.0,2012-10-26 13:07:16+00:00,70643.0,2615.0,True,114901.0,2615.0,114901.0,23.212323232323232
34,SPL,Carl Starfelt,Celtic FC,"Jun 1, 1995 (26)",0,2700000,07/12/2021 13:38,1.0,30647.0,52.0,True,Centre-Back,Sweden,Null,0.5,2020-03-28 16:33:25+00:00,283.0,4340.0,False,30647.0,4340.0,30647.0,11.35074074074074
35,SPL,Cameron Carter-Vickers,Celtic FC,"Dec 31, 1997 (23)",0,1800000,07/12/2021 13:38,1.0,83289.0,92.0,True,Centre-Back,United States,England,1.0,2013-01-20 20:27:33+00:00,32336.0,386.0,True,83289.0,386.0,83289.0,46.27166666666667
36,SPL,Stephen Welsh,Celtic FC,"Jan 19, 2000 (21)",0,1080000,07/12/2021 13:38,1.0,34188.0,56.0,True,Centre-Back,Scotland,Null,1.0,2016-04-07 10:33:06+00:00,13483.0,1066.0,True,34188.0,1066.0,34188.0,31.655555555555555
37,SPL,Osaze Urhoghide,Celtic FC,"Jul 4, 2000 (21)",0,270000,07/12/2021 13:38,1.0,23607.0,31.0,True,Centre-Back,England,Nigeria,1.0,2017-02-26 18:58:06+00:00,19736.0,27.0,True,23607.0,31.0,23607.0,87.43333333333334
38,SPL,Liam Scales,Celtic FC,"Aug 8, 1998 (23)",0,90000,07/12/2021 13:38,1.0,10037.0,15.0,True,Centre-Back,Ireland,Null,0.0,,0.0,0.0,,10037.0,15.0,10037.0,111.52222222222223
39,SPL,Boli Bolingoli,Celtic FC,"Jul 1, 1995 (26)",0,1980000,07/12/2021 13:38,1.0,64535.0,83.0,True,Left-Back,Belgium,DR Congo,1.0,2019-01-10 09:25:30+00:00,13652.0,31.0,False,64535.0,83.0,64535.0,32.593434343434346
40,SPL,Greg Taylor,Celtic FC,"Nov 5, 1997 (24)",0,1800000,07/12/2021 13:38,1.0,62252.0,83.0,True,Left-Back,Scotland,Null,0.0,,0.0,0.0,,62252.0,83.0,62252.0,34.58444444444444
41,SPL,Adam Montgomery,Celtic FC,"Jul 18, 2002 (19)",0,135000,07/12/2021 13:38,1.0,19964.0,18.0,True,Left-Back,Scotland,Null,1.0,2016-07-24 19:23:20+00:00,2669.0,25.0,False,19964.0,25.0,19964.0,147.88148148148147
42,SPL,Josip Juranovic,Celtic FC,"Aug 16, 1995 (26)",0,2250000,07/12/2021 13:38,1.0,52195.0,191.0,True,Right-Back,Croatia,Null,0.0,,0.0,0.0,,52195.0,191.0,52195.0,23.197777777777777
43,SPL,Anthony Ralston,Celtic FC,"Nov 16, 1998 (23)",0,270000,07/12/2021 13:38,1.0,62380.0,176.0,True,Right-Back,Scotland,Null,1.0,2016-06-06 17:44:00+00:00,34480.0,154.0,True,62380.0,176.0,62380.0,231.03703703703704
44,SPL,Ismaila Soro,Celtic FC,"May 7, 1998 (23)",0,810000,07/12/2021 13:38,1.0,50366.0,114.0,True,Defensive Midfield,Cote d'Ivoire,Null,0.0,,0.0,0.0,,50366.0,114.0,50366.0,62.18024691358025
45,SPL,Nir Bitton,Celtic FC,"Oct 30, 1991 (30)",0,720000,07/12/2021 13:38,1.0,100061.0,268.0,True,Defensive Midfield,Israel,Null,0.0,,0.0,0.0,,100061.0,268.0,100061.0,138.9736111111111
46,SPL,Liam Shaw,Celtic FC,"Mar 12, 2001 (20)",0,315000,07/12/2021 13:38,1.0,16998.0,31.0,True,Defensive Midfield,England,Null,1.0,2017-07-30 09:43:42+00:00,14501.0,173.0,True,16998.0,173.0,16998.0,53.96190476190476
47,SPL,Callum McGregor,Celtic FC,"Jun 14, 1993 (28)",1,6300000,07/12/2021 13:38,0.5,10667.0,54.0,False,Central Midfield,Scotland,Null,0.5,2013-10-09 13:58:30+00:00,21821.0,77.0,False,21821.0,77.0,21821.0,3.463650793650794
48,SPL,David Turnbull,Celtic FC,"Jul 10, 1999 (22)",0,4500000,07/12/2021 13:38,1.0,61037.0,65.0,True,Central Midfield,Scotland,Null,1.0,2014-12-03 18:09:08+00:00,37186.0,935.0,True,61037.0,935.0,61037.0,13.563777777777778
49,SPL,James McCarthy,Celtic FC,"Nov 12, 1990 (31)",0,2700000,07/12/2021 13:38,1.0,77079.0,45.0,True,Central Midfield,Ireland,Scotland,1.0,2012-02-27 19:14:38+00:00,97093.0,103.0,True,97093.0,103.0,97093.0,35.96037037037037
50,SPL,Dane Murray,Celtic FC,"Jun 26, 2003 (18)",0,0,07/12/2021 13:38,0.5,7863.0,9.0,False,Central Midfield,Scotland,Null,0.0,,0.0,0.0,,7863.0,9.0,7824.936342732664,inf
51,SPL,James Forrest,Celtic FC,"Jul 7, 1991 (30)",0,5400000,07/12/2021 13:38,0.0,0.0,0.0,,Right Midfield,Scotland,Null,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
52,SPL,Tom Rogic,Celtic FC,"Dec 16, 1992 (28)",0,1350000,07/12/2021 13:38,1.0,154637.0,161.0,True,Attacking Midfield,Australia,Serbia,1.0,2013-06-25 06:50:26+00:00,66405.0,0.0,True,154637.0,161.0,154637.0,114.54592592592593
53,SPL,Ewan Henderson,Celtic FC,"Mar 27, 2000 (21)",0,225000,07/12/2021 13:38,0.0,0.0,0.0,,Attacking Midfield,Scotland,Null,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
54,SPL,Jota,Celtic FC,"Mar 30, 1999 (22)",0,3150000,07/12/2021 13:38,0.0,0.0,0.0,,Left Winger,Portugal,Null,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
55,SPL,Kyogo Furuhashi,Celtic FC,"Jan 20, 1995 (26)",0,1800000,07/12/2021 13:38,1.0,168696.0,381.0,True,Left Winger,Japan,Null,1.0,2013-10-18 07:07:39+00:00,100384.0,2201.0,True,168696.0,2201.0,168696.0,93.72
56,SPL,Mikey Johnston,Celtic FC,"Apr 19, 1999 (22)",0,900000,07/12/2021 13:38,1.0,94420.0,114.0,True,Left Winger,Scotland,Null,1.0,2012-06-07 20:27:04+00:00,50729.0,1059.0,True,94420.0,1059.0,94420.0,104.91111111111111
57,SPL,Liel Abada,Celtic FC,"Oct 3, 2001 (20)",0,2700000,07/12/2021 13:38,1.0,74278.0,234.0,True,Right Winger,Israel,Null,0.0,,0.0,0.0,,74278.0,234.0,74278.0,27.51037037037037
58,SPL,Karamoko Dembélé,Celtic FC,"Feb 22, 2003 (18)",0,225000,07/12/2021 13:38,1.0,637922.0,31.0,True,Right Winger,England,Scotland,1.0,2017-09-22 16:16:29+00:00,32731.0,25.0,True,637922.0,31.0,637922.0,2835.208888888889
59,SPL,Albian Ajeti,Celtic FC,"Feb 26, 1997 (24)",0,2880000,07/12/2021 13:38,1.0,77073.0,245.0,True,Centre-Forward,Switzerland,Albania,0.0,,0.0,0.0,,77073.0,245.0,77073.0,26.761458333333334
60,SPL,Georgios Giakoumakis,Celtic FC,"Dec 9, 1994 (26)",0,2250000,07/12/2021 13:38,0.0,0.0,0.0,,Centre-Forward,Greece,Null,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
61,SPL,Craig Gordon,Heart of Midlothian FC,"Dec 31, 1982 (38)",1,405000,07/12/2021 13:38,1.0,73347.0,167.0,True,Goalkeeper,Scotland,Null,0.0,,0.0,0.0,,73347.0,167.0,73347.0,181.1037037037037
62,SPL,Ross Stewart,Heart of Midlothian FC,"Apr 16, 1995 (26)",0,180000,07/12/2021 13:38,0.5,639.0,123.0,False,Goalkeeper,Scotland,Null,0.0,,0.0,0.0,,639.0,123.0,580.0415587558998,3.222453104199443
63,SPL,Taylor Moore,Heart of Midlothian FC,"May 12, 1997 (24)",0,900000,07/12/2021 13:38,1.0,22256.0,324.0,True,Centre-Back,England,Null,1.0,2012-11-14 19:37:55+00:00,17352.0,1389.0,True,22256.0,1389.0,22256.0,24.72888888888889
64,SPL,John Souttar,Heart of Midlothian FC,"Sep 25, 1996 (25)",0,720000,07/12/2021 13:38,1.0,23105.0,143.0,True,Centre-Back,Scotland,Null,1.0,2012-01-14 21:34:47+00:00,15124.0,3467.0,False,23105.0,3467.0,23105.0,32.09027777777778
65,SPL,Craig Halkett,Heart of Midlothian FC,"May 29, 1995 (26)",0,450000,07/12/2021 13:38,0.5,736.0,258.0,False,Centre-Back,Scotland,Null,0.5,2011-01-07 16:41:56+00:00,1848.0,8757.0,False,1848.0,8757.0,1704.5300738230667,3.787844608495704
66,SPL,Stephen Kingsley,Heart of Midlothian FC,"Jul 23, 1994 (27)",0,720000,07/12/2021 13:38,1.0,8677.0,101.0,False,Left-Back,Scotland,Null,1.0,2011-11-02 22:01:15+00:00,7466.0,946.0,True,8677.0,946.0,8677.0,12.051388888888889
67,SPL,Alex Cochrane,Heart of Midlothian FC,"Apr 21, 2000 (21)",0,225000,07/12/2021 13:38,1.0,4259.0,31.0,False,Left-Back,England,Null,0.0,,0.0,0.0,,4259.0,31.0,4052.621735447174,18.011652157542994
68,SPL,Michael Smith,Heart of Midlothian FC,"Sep 4, 1988 (33)",0,360000,07/12/2021 13:38,1.0,10057.0,177.0,True,Right-Back,Northern Ireland,Null,1.0,2011-01-09 18:44:47+00:00,11040.0,6493.0,True,11040.0,6493.0,11040.0,30.666666666666668
69,SPL,Jamie Brandon,Heart of Midlothian FC,"Feb 5, 1998 (23)",0,180000,07/12/2021 13:38,1.0,8029.0,72.0,True,Right-Back,Scotland,Null,0.0,,0.0,0.0,,8029.0,72.0,8006.262664891687,44.47923702717603
70,SPL,Cammy Logan,Heart of Midlothian FC,"Jan 28, 2002 (19)",0,0,07/12/2021 13:38,0.5,2529.0,3.0,False,Right-Back,Scotland,Null,0.0,,0.0,0.0,,2529.0,3.0,2353.50337649764,inf
71,SPL,Cameron Devlin,Heart of Midlothian FC,"Jun 7, 1998 (23)",0,360000,07/12/2021 13:38,1.0,9405.0,78.0,True,Defensive Midfield,Australia,Null,1.0,2018-07-25 14:08:55+00:00,4565.0,75.0,False,9405.0,78.0,9405.0,26.125
72,SPL,Andy Halliday,Heart of Midlothian FC,"Oct 11, 1991 (30)",0,360000,07/12/2021 13:38,0.0,0.0,0.0,,Defensive Midfield,Scotland,Null,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
73,SPL,Peter Haring,Heart of Midlothian FC,"Jun 2, 1993 (28)",0,315000,07/12/2021 13:38,1.0,4624.0,26.0,False,Defensive Midfield,Austria,Null,0.0,,0.0,0.0,,4624.0,26.0,4420.360450199685,14.032890318094239
74,SPL,Beni Baningime,Heart of Midlothian FC,"Sep 9, 1998 (23)",0,900000,07/12/2021 13:38,0.0,0.0,0.0,,Central Midfield,DR Congo,England,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0
75,SPL,Aaron McEneff,Heart of Midlothian FC,"Jul 9, 1995 (26)",0,360000,07/12/2021 13:38,1.0,7456.0,320.0,True,Central Midfield,Ireland,Northern Ireland,1.0,2010-10-09 22:11:07+00:00,6593.0,1526.0,True,7456.0,1526.0,7383.181507926903,20.508837522019174
76,SPL,Gary Mackay-Steven,Heart of Midlothian FC,"Aug 31, 1990 (31)",0,630000,07/12/2021 13:38,1.0,46745.0,244.0,True,Left Midfield,Scotland,Null,1.0,2010-01-20 13:15:31+00:00,68229.0,2836.0,True,68229.0,2836.0,68229.0,108.3
